"","studyName","location","latitude","longitude","vegetation","map","mat","grouping","lai","species","speciesMatched","family","pft","growingCondition","status","light","age","a.lf","a.ssba","a.ssbh","a.ssbc","a.shba","a.shbh","a.shbc","a.sbba","a.sbbh","a.sbbc","a.stba","a.stbh","a.stbc","a.cp","a.cs","h.t","h.c","d.ba","d.bh","h.bh","d.cr","c.d","m.lf","m.ss","m.sh","m.sb","m.st","m.so","m.br","m.rf","m.rc","m.rt","m.to","a.ilf","ma.ilf","r.st","r.ss","r.sb","r.sh","n.lf","n.ss","n.sb","n.sh","n.rf","n.rc","count"
"7012","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Amb; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0737,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.30810491821169e-05,NA,NA,NA,NA,1.03,NA,0.00649,NA,NA,NA,NA,0.00754,NA,NA,NA,0.00944,0.01698,NA,NA,NA,0.0078,0.02478,NA,0.10248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7013","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Amb; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1546,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03764556422831e-05,NA,NA,NA,NA,1.01,NA,0.00717,NA,NA,NA,NA,0.01315,NA,NA,NA,0.01228,0.02543,NA,NA,NA,0.00734,0.03277,NA,0.08493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7014","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Amb; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.50463510063863e-05,NA,NA,NA,NA,1.08,NA,0.00668,NA,NA,NA,NA,0.01026,NA,NA,NA,0.0074,0.01766,NA,NA,NA,0.00797,0.02563,NA,0.09104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7015","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27328786006411e-05,NA,NA,NA,NA,1.33,NA,0.00538,NA,NA,NA,NA,0.01409,NA,NA,NA,0.01366,0.02775,NA,NA,NA,0.01105,0.0388,NA,0.07255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7016","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0906,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02881733130755e-05,NA,NA,NA,NA,0.96,NA,0.00621,NA,NA,NA,NA,0.00616,NA,NA,NA,0.00679,0.01295,NA,NA,NA,0.00611,0.01906,NA,0.06809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7017","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0563,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17021184753566e-05,NA,NA,NA,NA,0.71,NA,0.00386,NA,NA,NA,NA,0.00319,NA,NA,NA,0.0029,0.00609,NA,NA,NA,0.00355,0.00964,NA,0.05666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7018","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0937,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2817465982839e-05,NA,NA,NA,NA,0.8,NA,0.00539,NA,NA,NA,NA,0.00613,NA,NA,NA,0.00466,0.01079,NA,NA,NA,0.00521,0.016,NA,0.06542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7019","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0434,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.70553923570736e-05,NA,NA,NA,NA,0.96,NA,0.00466,NA,NA,NA,NA,0.00404,NA,NA,NA,0.00441,0.00845,NA,NA,NA,0.00358,0.01203,NA,0.09309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7020","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1019,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18690227363619e-05,NA,NA,NA,NA,0.77,NA,0.00637,NA,NA,NA,NA,0.00654,NA,NA,NA,0.00407,0.01061,NA,NA,NA,0.00467,0.01528,NA,0.06413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7021","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0896,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23960998681763e-05,NA,NA,NA,NA,0.62,NA,0.00534,NA,NA,NA,NA,0.00512,NA,NA,NA,0.00269,0.00781,NA,NA,NA,0.00511,0.01292,NA,0.05617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7022","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0805,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24722085258512e-05,NA,NA,NA,NA,0.8,NA,0.00643,NA,NA,NA,NA,0.0065,NA,NA,NA,0.00929,0.01579,NA,NA,NA,0.00477,0.02056,NA,0.08114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7023","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 280; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0914,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98024045490142e-05,NA,NA,NA,NA,0.82,NA,0.00616,NA,NA,NA,NA,0.0076,NA,NA,NA,0.0056,0.0132,NA,NA,NA,0.00504,0.01824,NA,0.08332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7024","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06020219948108e-05,NA,NA,NA,NA,0.78,NA,0.00719,NA,NA,NA,NA,0.0094,NA,NA,NA,0.00814,0.01754,NA,NA,NA,0.01021,0.02775,NA,0.08467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7025","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0724,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98992441425611e-05,NA,NA,NA,NA,1.04,NA,0.00617,NA,NA,NA,NA,0.00609,NA,NA,NA,0.00835,0.01444,NA,NA,NA,0.00735,0.02179,NA,0.08414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7026","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48368067763919e-05,NA,NA,NA,NA,1.17,NA,0.00666,NA,NA,NA,NA,0.00768,NA,NA,NA,0.01067,0.01835,NA,NA,NA,0.00581,0.02416,NA,0.06547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7027","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87047356514916e-05,NA,NA,NA,NA,1.19,NA,0.00702,NA,NA,NA,NA,0.01133,NA,NA,NA,0.01274,0.02407,NA,NA,NA,0.01508,0.03915,NA,0.07781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7028","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0773,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29022104446696e-05,NA,NA,NA,NA,1.03,NA,0.0054,NA,NA,NA,NA,0.00578,NA,NA,NA,0.00456,0.01034,NA,NA,NA,0.0043,0.01464,NA,0.07458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7029","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1235,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19686147991224e-05,NA,NA,NA,NA,1.11,NA,0.00731,NA,NA,NA,NA,0.01089,NA,NA,NA,0.01277,0.02366,NA,NA,NA,0.01114,0.0348,NA,0.0885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7030","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0624,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00296166620434e-05,NA,NA,NA,NA,0.88,NA,0.00505,NA,NA,NA,NA,0.00468,NA,NA,NA,0.00415,0.00883,NA,NA,NA,0.00415,0.01298,NA,0.07501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7031","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0916,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75716345698748e-05,NA,NA,NA,NA,0.97,NA,0.00473,NA,NA,NA,NA,0.00743,NA,NA,NA,0.00762,0.01505,NA,NA,NA,0.0067,0.02175,NA,0.08109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7032","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 400; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0775,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66948196358995e-05,NA,NA,NA,NA,0.78,NA,0.00583,NA,NA,NA,NA,0.00636,NA,NA,NA,0.00722,0.01358,NA,NA,NA,0.00548,0.01906,NA,0.0821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7033","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.2557,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11686867697021e-05,NA,NA,NA,NA,1.29,NA,0.00724,NA,NA,NA,NA,0.02164,NA,NA,NA,0.01905,0.04069,NA,NA,NA,0.02749,0.06818,NA,0.08463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7034","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45327827229824e-05,NA,NA,NA,NA,1.16,NA,0.00753,NA,NA,NA,NA,0.01523,NA,NA,NA,0.01636,0.03159,NA,NA,NA,0.01965,0.05124,NA,0.08983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7035","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16572865427933e-05,NA,NA,NA,NA,1.13,NA,0.00811,NA,NA,NA,NA,0.01331,NA,NA,NA,0.0138,0.02711,NA,NA,NA,0.01056,0.03767,NA,0.0923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7036","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.2638,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83981983239593e-05,NA,NA,NA,NA,1.21,NA,0.00785,NA,NA,NA,NA,0.02102,NA,NA,NA,0.02026,0.04128,NA,NA,NA,0.0184,0.05968,NA,0.07956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7037","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1436,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.62388960020473e-05,NA,NA,NA,NA,1.2,NA,0.00578,NA,NA,NA,NA,0.01581,NA,NA,NA,0.01397,0.02978,NA,NA,NA,0.01057,0.04035,NA,0.1101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7038","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1648,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17392785354103e-05,NA,NA,NA,NA,1.2,NA,0.00729,NA,NA,NA,NA,0.01413,NA,NA,NA,0.01623,0.03036,NA,NA,NA,0.01153,0.04189,NA,0.08574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7039","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62100754650923e-05,NA,NA,NA,NA,1.33,NA,0.00679,NA,NA,NA,NA,0.01547,NA,NA,NA,0.0152,0.03067,NA,NA,NA,0.0192,0.04987,NA,0.09197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7040","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.17847566647127e-05,NA,NA,NA,NA,1.24,NA,0.00812,NA,NA,NA,NA,0.01797,NA,NA,NA,0.01596,0.03393,NA,NA,NA,0.01366,0.04759,NA,0.08949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"7041","Ghannoum2010a","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,"CO2 = 640; Temp = Elv; Water = wet",NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0872,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41922269280499e-05,NA,NA,NA,NA,1.03,NA,0.00555,NA,NA,NA,NA,0.00626,NA,NA,NA,0.00636,0.01262,NA,NA,NA,0.00636,0.01898,NA,0.07194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9894","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.07985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0058312,NA,NA,NA,0.00372,0.0095512,NA,NA,NA,0.00719,0.0167412,NA,0.06913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9895","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.03853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0038369,NA,NA,NA,0.0027,0.0065369,NA,NA,NA,0.00498,0.0115169,NA,0.08928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9896","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.05516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0052325,NA,NA,NA,0.00321,0.0084425,NA,NA,NA,0.00351,0.0119525,NA,0.08648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9897","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.07643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0065263,NA,NA,NA,0.00392,0.0104463,NA,NA,NA,0.00454,0.0149863,NA,0.08125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9898","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.06087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053728,NA,NA,NA,0.00337,0.0087428,NA,NA,NA,0.00442,0.0131628,NA,0.08001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9899","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.07544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0061512,NA,NA,NA,0.00384,0.0099912,NA,NA,NA,0.00303,0.0130212,NA,0.07529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9900","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.04493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0036702,NA,NA,NA,0.00243,0.0061002,NA,NA,NA,0.00384,0.0099402,NA,0.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9901","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0089255,NA,NA,NA,0.00323,0.0121555,NA,NA,NA,0.00451,0.0166655,NA,0.16718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9902","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.06313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0046223,NA,NA,NA,0.00363,0.0082523,NA,NA,NA,0.00419,0.0124423,NA,0.06795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9903","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.04581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039308,NA,NA,NA,0.00309,0.0070208,NA,NA,NA,0.00405,0.0110708,NA,0.08056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9904","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.0936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0073321,NA,NA,NA,0.00545,0.0127821,NA,NA,NA,0.0056,0.0183821,NA,0.07521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9905","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.08458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0081919,NA,NA,NA,0.00519,0.0133819,NA,NA,NA,0.00513,0.0185119,NA,0.09068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9906","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.08735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0063936,NA,NA,NA,0.00535,0.0117436,NA,NA,NA,0.00595,0.0176936,NA,0.06972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9907","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.09701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0085666,NA,NA,NA,0.00589,0.0144566,NA,NA,NA,0.00489,0.0193466,NA,0.08546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9908","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.04443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012352,NA,NA,NA,0.00621,0.018562,NA,NA,NA,0.00698,0.025542,NA,0.26786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
"9909","Lewis2013","University of Western Sydney, Richmond, NSW, Australia",-33.61,150.75,NA,NA,NA,NA,NA,"Eucalyptus sideroxylon","Eucalyptus sideroxylon","Myrtaceae","med_sclerophyll_resprout","GH",NA,NA,NA,0.08123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0072876,NA,NA,NA,0.00571,0.0129976,NA,NA,NA,0.00496,0.0179576,NA,0.08704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308
